age,tenure_months,monthly_logins,weekly_active_days,avg_session_time,features_used,usage_growth_rate,last_login_days_ago,monthly_fee,total_revenue,payment_failures,support_tickets,avg_resolution_time,csat_score,escalations,email_open_rate,marketing_click_rate,nps_score,referral_count,login_per_month,payment_risk,recency_risk,gender_Male,customer_segment_Individual,customer_segment_SME,signup_channel_Referral,signup_channel_Web,contract_type_Quarterly,contract_type_Yearly,payment_method_Card,payment_method_PayPal,discount_applied_Yes,price_increase_last_3m_Yes,complaint_type_No_complaint,complaint_type_Service,complaint_type_Technical,survey_response_Satisfied,survey_response_Unsatisfied
-0.24065937201594256,-0.4238397842118798,0.027367492285180876,1.0874190917430804,-1.9807284183370941,-0.4541148484409081,-1.000279766282757,1.9927991693670095,-1.0445066788581387,-0.8079487056632004,-0.7064085716618194,-1.0932342500387882,0.17428337849433181,0.5261892939218299,-0.5371288275213711,-0.8697050609950976,-0.3160636636726054,1.001302986008861,-0.9958458550099446,-0.20535390484962532,-0.5343589161861529,7.148274597129582,-0.9977525255642767,-1.2158596736353824,1.5243488397104892,1.9999999999999998,-1.0075283371329784,-0.6608945522512667,-0.5017572001524904,0.8316787690947715,-0.5900534956581956,-0.6642151526806818,2.0415578993334353,-0.5058527158894024,-0.5083849389835496,1.3672748293998809,-0.9912879484681485,-0.5103312671253513
1.405500117357787,-0.7160272162384071,0.8435461997649512,1.0874190917430804,-0.6774290186759323,-0.0033805075566321974,-0.8667600337437207,-0.1523159414073022,-0.20487108492072825,-0.5046894438746925,0.7025339796457236,-0.18889405767912465,0.3759542889341167,0.5261892939218299,-0.5371288275213711,-1.2591203940857745,-1.7405759506477276,0.3585356307585972,0.009170776764945926,0.12388756730178109,0.37473685105476795,-0.08570215411295247,1.002252536954945,0.8224633332973625,-0.65601781819831,-0.49999999999999994,0.9925279152401796,1.5131006854173739,-0.5017572001524904,-1.2023873124577116,1.6947615891750887,1.5055362648143997,-0.48982201304528183,1.9768600001322045,-0.5083849389835496,-0.7313818542530446,1.0087886184284942,-0.5103312671253513
-1.1551924216680145,-1.3588395666967672,0.027367492285180876,1.0874190917430804,-1.0110738307668619,-0.4541148484409081,0.8689964892637496,-0.2544642800156028,1.4744001029540925,-0.5536022280341293,0.7025339796457236,-0.18889405767912465,-0.3582067003276799,-0.4982727044657674,-0.5371288275213711,-0.17741113550056084,1.6070279237438094,-0.33565311291168776,-0.9958458550099446,0.6515759541745834,1.5868645407093291,-0.041539363259818496,-0.9977525255642767,0.8224633332973625,-0.65601781819831,-0.49999999999999994,-1.0075283371329784,1.5131006854173739,-0.5017572001524904,0.8316787690947715,-0.5900534956581956,-0.6642151526806818,2.0415578993334353,1.9768600001322045,-0.5083849389835496,-0.7313818542530446,1.0087886184284942,-0.5103312671253513
1.405500117357787,0.6864724574889239,-2.0130792764142447,-1.5158784844997053,1.1927900122880846,-0.0033805075566321974,-0.06564163850950366,3.014282555450015,2.7338534938602086,3.0757263565960784,3.5204190822608097,-0.18889405767912465,-0.3680104160169318,-0.4982727044657674,-0.5371288275213711,-0.826436690651689,0.8947717802562486,0.10142868865849164,-0.9958458550099446,-0.6338188343617297,8.556598756223055,0.5764316941990122,1.002252536954945,-1.2158596736353824,1.5243488397104892,-0.49999999999999994,0.9925279152401796,-0.6608945522512667,-0.5017572001524904,-1.2023873124577116,1.6947615891750887,-0.6642151526806818,-0.48982201304528183,-0.5058527158894024,-0.5083849389835496,1.3672748293998809,1.0087886184284942,-0.5103312671253513
-1.5819745115056483,1.1539723487313676,-2.0130792764142447,-1.0819955551259077,1.2937155551492012,1.7995568559804713,-0.13240150477902177,-0.1523159414073022,-0.6246888818894335,-0.05469182960787425,0.7025339796457236,-0.18889405767912465,1.6805596349675207,-1.5227347028533647,1.3015663458508877,-1.6485357271764514,0.68109493720998,0.5642211844386816,2.019204040314727,-0.6338188343617297,0.07170492864112767,-0.3541977290225057,-0.9977525255642767,-1.2158596736353824,1.5243488397104892,-0.49999999999999994,-1.0075283371329784,-0.6608945522512667,1.9929958149002895,-1.2023873124577116,-0.5900534956581956,-0.6642151526806818,-0.48982201304528183,1.9768600001322045,-0.5083849389835496,-0.7313818542530446,-0.9912879484681485,-0.5103312671253513
-0.728410331830381,-0.24852732499596342,0.8435461997649512,1.521302021116878,-1.1602449346036803,-0.0033805075566321974,0.26815769283808677,-0.9695026502737067,-0.20487108492072825,-0.269908079909396,-0.7064085716618194,-1.0932342500387882,-0.942056735200869,1.550651292309427,-0.5371288275213711,1.6398604189225978,0.04006440807117525,-0.25852103028165613,-0.9958458550099446,-0.10061803319111098,-0.5343589161861529,-0.5861182408217691,1.002252536954945,0.8224633332973625,-0.65601781819831,-0.49999999999999994,-1.0075283371329784,-0.6608945522512667,1.9929958149002895,0.8316787690947715,-0.5900534956581956,-0.6642151526806818,-0.48982201304528183,1.9768600001322045,-0.5083849389835496,-0.7313818542530446,1.0087886184284942,-0.5103312671253513
1.1616246374505679,-1.1835271074808509,0.12938983072015217,-0.21422969637831252,-0.15208221430190447,-0.0033805075566321974,-1.1337994988217932,0.8691674446757034,0.6347645090166821,-0.5438196712022418,2.111476530953267,-1.0932342500387882,-0.036645158250252885,-0.4982727044657674,-0.5371288275213711,0.4716144196505671,-0.8858685784626542,-0.25852103028165613,0.009170776764945926,0.347755367793273,2.4959603079502504,0.2743274223081757,1.002252536954945,0.8224633332973625,-0.65601781819831,-0.49999999999999994,0.9925279152401796,-0.6608945522512667,-0.5017572001524904,-1.2023873124577116,-0.5900534956581956,-0.6642151526806818,2.0415578993334353,1.9768600001322045,-0.5083849389835496,-0.7313818542530446,1.0087886184284942,-0.5103312671253513
0.42999819772891024,-0.4822772706171853,0.23141216915512344,-0.6481126257521101,1.858961270180825,1.7995568559804713,-1.5343586964389018,-0.6630576344488051,1.4744001029540925,0.4735662393140428,-0.7064085716618194,1.6197863270402024,-0.6253483812948486,-0.4982727044657674,1.3015663458508877,1.5965920485791891,-0.6721917354163859,-0.9784204681619516,0.009170776764945926,-0.14201561092174905,-0.5343589161861529,-0.5107449544801785,-0.9977525255642767,0.8224633332973625,-0.65601781819831,1.9999999999999998,-1.0075283371329784,1.5131006854173739,-0.5017572001524904,0.8316787690947715,-0.5900534956581956,1.5055362648143997,-0.48982201304528183,1.9768600001322045,-0.5083849389835496,-0.7313818542530446,-0.9912879484681485,1.9595115259797968
-0.48453485192316176,0.21897256624648026,-1.0948782304995033,-0.6481126257521101,-1.0580927106310352,0.8980881742119196,-2.402236957942637,-0.05016760279900164,-0.20487108492072825,-0.03512671594409954,2.111476530953267,-1.0932342500387882,-0.16972329372162964,0.5261892939218299,-0.5371288275213711,-0.9129734313385062,1.250899852000029,-1.1583953276320256,0.009170776764945926,-0.5016067989694232,1.283832618295689,0.1389578996132164,1.002252536954945,0.8224633332973625,-0.65601781819831,-0.49999999999999994,-1.0075283371329784,1.5131006854173739,-0.5017572001524904,-1.2023873124577116,-0.5900534956581956,1.5055362648143997,-0.48982201304528183,-0.5058527158894024,-0.5083849389835496,1.3672748293998809,1.0087886184284942,-0.5103312671253513
0.6738736776361295,-1.1835271074808509,-0.07465484614979041,0.2196532329954851,-0.8882304941744845,-0.904849189325184,-1.8013981615169739,-0.9695026502737067,-1.0445066788581387,-0.935121944477736,-0.7064085716618194,-0.18889405767912465,2.6505820566086347,0.5261892939218299,-0.5371288275213711,-0.48028972790442065,-1.0283198071601667,-0.18138894765162444,1.0141874085398364,0.2542721104451775,-0.5343589161861529,-0.5861182408217691,-0.9977525255642767,0.8224633332973625,-0.65601781819831,-0.49999999999999994,0.9925279152401796,1.5131006854173739,-0.5017572001524904,0.8316787690947715,-0.5900534956581956,-0.6642151526806818,-0.48982201304528183,-0.5058527158894024,1.967013424904702,-0.7313818542530446,1.0087886184284942,-0.5103312671253513
